Cleaning,Tokenizing,Normalization,Stopword_Removal,Stemming,Sentimen
klo ak mikirnya gini sih li kalo kemall itukan pilihan ga semua mau keluar ketempat keramaian tp klo skul kan sifatnya wajib kalo ditentukan masuk kembali ya smua masuk kec kalo sekolah mau repot ksh opsi pilih tatap muka atau daring pasti repot bgt,"['klo', 'ak', 'mikirnya', 'gini', 'sih', 'li', 'kalo', 'kemall', 'itukan', 'pilihan', 'ga', 'semua', 'mau', 'keluar', 'ketempat', 'keramaian', 'tp', 'klo', 'skul', 'kan', 'sifatnya', 'wajib', 'kalo', 'ditentukan', 'masuk', 'kembali', 'ya', 'smua', 'masuk', 'kec', 'kalo', 'sekolah', 'mau', 'repot', 'ksh', 'opsi', 'pilih', 'tatap', 'muka', 'atau', 'daring', 'pasti', 'repot', 'bgt']","['kalau', 'saya', 'mikirnya', 'begini', 'sih', 'li', 'kalau', 'kemall', 'itukan', 'pilihan', 'tidak', 'semua', 'mau', 'keluar', 'ketempat', 'keramaian', 'tapi', 'kalau', 'sekolah', 'kan', 'sifatnya', 'wajib', 'kalau', 'ditentukan', 'masuk', 'kembali', 'iya', 'semua', 'masuk', 'kecamatan', 'kalau', 'sekolah', 'mau', 'repot', 'ksh', 'opsi', 'pilih', 'tatap', 'muka', 'atau', 'daring', 'pasti', 'repot', 'sekali']","['mikirnya', 'sih', 'li', 'kemall', 'itukan', 'pilihan', 'ketempat', 'keramaian', 'sifatnya', 'wajib', 'ditentukan', 'masuk', 'masuk', 'kecamatan', 'repot', 'ksh', 'opsi', 'pilih', 'tatap', 'muka', 'repot']","['mikirnya', 'sih', 'li', 'kemall', 'itu', 'pilih', 'tempat', 'ramai', 'sifat', 'wajib', 'tentu', 'masuk', 'masuk', 'camat', 'repot', 'ksh', 'opsi', 'pilih', 'tatap', 'muka', 'repot']",-1
kuliah daring oh kuliah daring kepala pusing lamalama sinting,"['kuliah', 'daring', 'oh', 'kuliah', 'daring', 'kepala', 'pusing', 'lamalama', 'sinting']","['kuliah', 'daring', 'oh', 'kuliah', 'daring', 'kepala', 'pusing', 'lamalama', 'sinting']","['oh', 'kepala', 'pusing', 'lamalama', 'sinting']","['oh', 'kepala', 'pusing', 'lamalama', 'sinting']",-1
hallo kak jadi buat smud itu ngga harus diusulin dari sekolah bisa daftar sendiri dan buat ujiannya daring ya semangat,"['hallo', 'kak', 'jadi', 'buat', 'smud', 'itu', 'ngga', 'harus', 'diusulin', 'dari', 'sekolah', 'bisa', 'daftar', 'sendiri', 'dan', 'buat', 'ujiannya', 'daring', 'ya', 'semangat']","['hallo', 'kak', 'jadi', 'buat', 'smud', 'itu', 'tidak', 'harus', 'diusulin', 'dari', 'sekolah', 'bisa', 'daftar', 'sendiri', 'dan', 'buat', 'ujiannya', 'daring', 'iya', 'semangat']","['hallo', 'kak', 'smud', 'diusulin', 'daftar', 'ujiannya', 'semangat']","['hallo', 'kak', 'smud', 'diusulin', 'daftar', 'uji', 'semangat']",1
dulu pas sma ga lulus snmptn tahajud terus tiap malam sambil belajar sampe tipes ga deh bohong finally lulus sbmptntrus pas mau wisuda sering tahajud juga cuma bolong curhat tiap malam sama allah aku sedih krna bakalan wisuda daring ga bakal bermakna ga kaya wisuda yg lain,"['dulu', 'pas', 'sma', 'ga', 'lulus', 'snmptn', 'tahajud', 'terus', 'tiap', 'malam', 'sambil', 'belajar', 'sampe', 'tipes', 'ga', 'deh', 'bohong', 'finally', 'lulus', 'sbmptntrus', 'pas', 'mau', 'wisuda', 'sering', 'tahajud', 'juga', 'cuma', 'bolong', 'curhat', 'tiap', 'malam', 'sama', 'allah', 'aku', 'sedih', 'krna', 'bakalan', 'wisuda', 'daring', 'ga', 'bakal', 'bermakna', 'ga', 'kaya', 'wisuda', 'yg', 'lain']","['dulu', 'pas', 'sama', 'tidak', 'lulus', 'snmptn', 'tahajud', 'terus', 'tiap', 'malam', 'sambil', 'belajar', 'sampai', 'tipes', 'tidak', 'deh', 'bohong', 'finally', 'lulus', 'sbmptntrus', 'pas', 'mau', 'wisuda', 'sering', 'tahajud', 'juga', 'cuma', 'bolong', 'curahan hati', 'tiap', 'malam', 'sama', 'allah', 'aku', 'sedih', 'karena', 'akan', 'wisuda', 'daring', 'tidak', 'bakal', 'bermakna', 'tidak', 'kaya', 'wisuda', 'yang', 'lain']","['pas', 'lulus', 'snmptn', 'tahajud', 'malam', 'tipes', 'deh', 'bohong', 'finally', 'lulus', 'sbmptntrus', 'pas', 'wisuda', 'tahajud', 'bolong', 'curahan hati', 'malam', 'allah', 'sedih', 'wisuda', 'bermakna', 'kaya', 'wisuda']","['pas', 'lulus', 'snmptn', 'tahajud', 'malam', 'tipes', 'deh', 'bohong', 'finally', 'lulus', 'sbmptntrus', 'pas', 'wisuda', 'tahajud', 'bolong', 'curah hati', 'malam', 'allah', 'sedih', 'wisuda', 'makna', 'kaya', 'wisuda']",-1
aku yg lebih milih bolos kuliah daring karena mreka nge live haduh aku tertusuk dengan ucapanmu nder,"['aku', 'yg', 'lebih', 'milih', 'bolos', 'kuliah', 'daring', 'karena', 'mreka', 'nge', 'live', 'haduh', 'aku', 'tertusuk', 'dengan', 'ucapanmu', 'nder']","['aku', 'yang', 'lebih', 'milih', 'bolos', 'kuliah', 'daring', 'karena', 'mreka', 'nge', 'live', 'haduh', 'aku', 'tertusuk', 'dengan', 'ucapanmu', 'pengirim']","['milih', 'bolos', 'mreka', 'nge', 'live', 'haduh', 'tertusuk', 'ucapanmu', 'pengirim']","['milih', 'bolos', 'mreka', 'nge', 'live', 'haduh', 'tusuk', 'ucap', 'kirim']",-1
gatau yaa selama pandemi ini kan apa daring trs aku jga ngerasa klo pas ptspas online itu tuh aku lbh santai vibes nya dan lancar aja walopun banyak juga yg ngasal tpi klo ptspas di sekolah ituu aku lbh tegang dan aku jga orgnya gampang ngeblank gituu jadi tkutny vibes,"['gatau', 'yaa', 'selama', 'pandemi', 'ini', 'kan', 'apa', 'daring', 'trs', 'aku', 'jga', 'ngerasa', 'klo', 'pas', 'ptspas', 'online', 'itu', 'tuh', 'aku', 'lbh', 'santai', 'vibes', 'nya', 'dan', 'lancar', 'aja', 'walopun', 'banyak', 'juga', 'yg', 'ngasal', 'tpi', 'klo', 'ptspas', 'di', 'sekolah', 'ituu', 'aku', 'lbh', 'tegang', 'dan', 'aku', 'jga', 'orgnya', 'gampang', 'ngeblank', 'gituu', 'jadi', 'tkutny', 'vibes']","['tidak tahu', 'iya', 'selama', 'pandemi', 'ini', 'kan', 'apa', 'daring', 'terus', 'aku', 'juga', 'merasa', 'kalau', 'pas', 'ptspas', 'online', 'itu', 'itu', 'aku', 'lebih', 'santai', 'vibes', 'nya', 'dan', 'lancar', 'saja', 'walopun', 'banyak', 'juga', 'yang', 'ngasal', 'tapi', 'kalau', 'ptspas', 'di', 'sekolah', 'ituu', 'aku', 'lebih', 'tegang', 'dan', 'aku', 'juga', 'orangnya', 'mudah', 'ngeblank', 'gituu', 'jadi', 'tkutny', 'vibes']","['tidak tahu', 'pandemi', 'pas', 'ptspas', 'online', 'santai', 'vibes', 'nya', 'lancar', 'walopun', 'ngasal', 'ptspas', 'ituu', 'tegang', 'orangnya', 'mudah', 'ngeblank', 'gituu', 'tkutny', 'vibes']","['tidak tahu', 'pandemi', 'pas', 'ptspas', 'online', 'santai', 'vibes', 'nya', 'lancar', 'walopun', 'ngasal', 'ptspas', 'ituu', 'tegang', 'orang', 'mudah', 'ngeblank', 'gituu', 'tkutny', 'vibes']",1
lucunya negriku cuma bersahabat dengan para gamer dan live streaming giliran belajar daring lelet nya bikin darah tinggi meski katanya sinyal kuat hingga pelosok negri nyata nya silakan coba sendiri,"['lucunya', 'negriku', 'cuma', 'bersahabat', 'dengan', 'para', 'gamer', 'dan', 'live', 'streaming', 'giliran', 'belajar', 'daring', 'lelet', 'nya', 'bikin', 'darah', 'tinggi', 'meski', 'katanya', 'sinyal', 'kuat', 'hingga', 'pelosok', 'negri', 'nyata', 'nya', 'silakan', 'coba', 'sendiri']","['lucunya', 'negriku', 'cuma', 'bersahabat', 'dengan', 'para', 'gamer', 'dan', 'live', 'streaming', 'giliran', 'belajar', 'daring', 'lambat', 'nya', 'membuat', 'darah', 'tinggi', 'meski', 'katanya', 'sinyal', 'kuat', 'hingga', 'pelosok', 'negri', 'nyata', 'nya', 'silahkan', 'coba', 'sendiri']","['lucunya', 'negriku', 'bersahabat', 'gamer', 'live', 'streaming', 'giliran', 'lambat', 'nya', 'darah', 'sinyal', 'kuat', 'pelosok', 'negri', 'nyata', 'nya', 'silahkan', 'coba']","['lucu', 'negriku', 'sahabat', 'gamer', 'live', 'streaming', 'gilir', 'lambat', 'nya', 'darah', 'sinyal', 'kuat', 'pelosok', 'negri', 'nyata', 'nya', 'silah', 'coba']",1
ya gpp bu silakan klo itu yg dipilihklo memang bisa dihandle disini sy cuma mewakili kasus yg tdk bs dihandle bukan abk saja tp semua anak dan ortu yg anaknya yg ingin sekolah yg mau daring ya silakan saja apapun kondisinya,"['ya', 'gpp', 'bu', 'silakan', 'klo', 'itu', 'yg', 'dipilihklo', 'memang', 'bisa', 'dihandle', 'disini', 'sy', 'cuma', 'mewakili', 'kasus', 'yg', 'tdk', 'bs', 'dihandle', 'bukan', 'abk', 'saja', 'tp', 'semua', 'anak', 'dan', 'ortu', 'yg', 'anaknya', 'yg', 'ingin', 'sekolah', 'yg', 'mau', 'daring', 'ya', 'silakan', 'saja', 'apapun', 'kondisinya']","['iya', 'tidak apa apa', 'bu', 'silahkan', 'kalau', 'itu', 'yang', 'dipilihklo', 'memang', 'bisa', 'dihandle', 'disini', 'saya', 'cuma', 'mewakili', 'kasus', 'yang', 'tidak', 'bisa', 'dihandle', 'bukan', 'abk', 'saja', 'tapi', 'semua', 'anak', 'dan', 'orang tua', 'yang', 'anaknya', 'yang', 'ingin', 'sekolah', 'yang', 'mau', 'daring', 'iya', 'silahkan', 'saja', 'apapun', 'kondisinya']","['tidak apa apa', 'bu', 'silahkan', 'dipilihklo', 'dihandle', 'mewakili', 'dihandle', 'abk', 'anak', 'orang tua', 'anaknya', 'silahkan', 'apapun', 'kondisinya']","['tidak apa apa', 'bu', 'silah', 'dipilihklo', 'dihandle', 'wakil', 'dihandle', 'abk', 'anak', 'orang tua', 'anak', 'silah', 'apa', 'kondisi']",1
mesti merendah enggak ada masalah pak cuma tadi ngeliat adek lagi sekolah daring kayak dipersulit gitu pak,"['mesti', 'merendah', 'enggak', 'ada', 'masalah', 'pak', 'cuma', 'tadi', 'ngeliat', 'adek', 'lagi', 'sekolah', 'daring', 'kayak', 'dipersulit', 'gitu', 'pak']","['mesti', 'merendah', 'tidak', 'ada', 'masalah', 'pak', 'cuma', 'tadi', 'melihat', 'adek', 'lagi', 'sekolah', 'daring', 'seperti', 'dipersulit', 'begitu', 'pak']","['mesti', 'merendah', 'adek', 'dipersulit']","['mesti', 'rendah', 'adek', 'sulit']",-1
stop aja pak anak malah stress sekolah tapi ga boleh deket tmn ga boleh makan minum dst sudah daring dulu saja ini kasus turun tapi angka kematian naik,"['stop', 'aja', 'pak', 'anak', 'malah', 'stress', 'sekolah', 'tapi', 'ga', 'boleh', 'deket', 'tmn', 'ga', 'boleh', 'makan', 'minum', 'dst', 'sudah', 'daring', 'dulu', 'saja', 'ini', 'kasus', 'turun', 'tapi', 'angka', 'kematian', 'naik']","['henti', 'saja', 'pak', 'anak', 'bahkan', 'stres', 'sekolah', 'tapi', 'tidak', 'boleh', 'dekat', 'teman', 'tidak', 'boleh', 'makan', 'minum', 'dan seterusnya', 'sudah', 'daring', 'dulu', 'saja', 'ini', 'kasus', 'turun', 'tapi', 'angka', 'kematian', 'naik']","['henti', 'anak', 'stres', 'teman', 'makan', 'minum', 'dan seterusnya', 'turun', 'angka', 'kematian']","['henti', 'anak', 'stres', 'teman', 'makan', 'minum', 'dan terus', 'turun', 'angka', 'mati']",-1
aku kaya anak skrg belajarnya pada daring v l e apaan daring dareing aku itu belajar online v l e knp nyebutnya daring aku itukan b indo di berita jg sering disebut v l e browsing berjamaah ohhhh dalam jaringan hahaha baru denger,"['aku', 'kaya', 'anak', 'skrg', 'belajarnya', 'pada', 'daring', 'v', 'l', 'e', 'apaan', 'daring', 'dareing', 'aku', 'itu', 'belajar', 'online', 'v', 'l', 'e', 'knp', 'nyebutnya', 'daring', 'aku', 'itukan', 'b', 'indo', 'di', 'berita', 'jg', 'sering', 'disebut', 'v', 'l', 'e', 'browsing', 'berjamaah', 'ohhhh', 'dalam', 'jaringan', 'hahaha', 'baru', 'denger']","['aku', 'kaya', 'anak', 'sekarang', 'belajarnya', 'pada', 'daring', '', 'l', 'e', 'apa', 'daring', 'dareing', 'aku', 'itu', 'belajar', 'online', '', 'l', 'e', 'kenapa', 'nyebutnya', 'daring', 'aku', 'itukan', 'biasa', 'indo', 'di', 'berita', 'juga', 'sering', 'disebut', '', 'l', 'e', 'browsing', 'berjamaah', 'ohhhh', 'dalam', 'jaringan', 'hahaha', 'baru', 'dengar']","['kaya', 'anak', 'belajarnya', '', 'l', 'e', 'dareing', 'online', '', 'l', 'e', 'nyebutnya', 'itukan', 'indo', 'berita', '', 'l', 'e', 'browsing', 'berjamaah', 'ohhhh', 'jaringan', 'hahaha', 'dengar']","['kaya', 'anak', 'ajar', '', 'l', 'e', 'dareing', 'online', '', 'l', 'e', 'nyebutnya', 'itu', 'indo', 'berita', '', 'l', 'e', 'browsing', 'jamaah', 'ohhhh', 'jaring', 'hahaha', 'dengar']",1
kalo belajar daring dari sekolah make website gratisan ruang guru dari pada sekolah bayar mahal mending les di ruang guru aja bu,"['kalo', 'belajar', 'daring', 'dari', 'sekolah', 'make', 'website', 'gratisan', 'ruang', 'guru', 'dari', 'pada', 'sekolah', 'bayar', 'mahal', 'mending', 'les', 'di', 'ruang', 'guru', 'aja', 'bu']","['kalau', 'belajar', 'daring', 'dari', 'sekolah', 'menggunakan', 'website', 'gratisan', 'ruang', 'guru', 'dari', 'pada', 'sekolah', 'bayar', 'mahal', 'lebih baik', 'les', 'di', 'ruang', 'guru', 'saja', 'bu']","['website', 'gratisan', 'ruang', 'guru', 'bayar', 'mahal', 'lebih baik', 'les', 'ruang', 'guru', 'bu']","['website', 'gratis', 'ruang', 'guru', 'bayar', 'mahal', 'lebih baik', 'les', 'ruang', 'guru', 'bu']",1
kuliah kalian masih daring apa luring guys,"['kuliah', 'kalian', 'masih', 'daring', 'apa', 'luring', 'guys']","['kuliah', 'kalian', 'masih', 'daring', 'apa', 'luring', 'teman teman']","['luring', 'teman teman']","['luring', 'teman teman']",1
anjing goblok tolol dll adalah kata yang sering diucapkan oleh anak pasca sekolah mulai daring,"['anjing', 'goblok', 'tolol', 'dll', 'adalah', 'kata', 'yang', 'sering', 'diucapkan', 'oleh', 'anak', 'pasca', 'sekolah', 'mulai', 'daring']","['anjing', 'bodoh', 'tolol', 'dan lain lain', 'adalah', 'kata', 'yang', 'sering', 'diucapkan', 'oleh', 'anak', 'pasca', 'sekolah', 'mulai', 'daring']","['anjing', 'bodoh', 'tolol', 'dan lain lain', 'anak', 'pasca']","['anjing', 'bodoh', 'tolol', 'dan lain lain', 'anak', 'pasca']",-1
hari ini aku ga banyak belajar cmn daring terus ngedesign sebentar sempet ngedoodle juga hihi oh ya ini pertama kali aku pake flip good night all rest well,"['hari', 'ini', 'aku', 'ga', 'banyak', 'belajar', 'cmn', 'daring', 'terus', 'ngedesign', 'sebentar', 'sempet', 'ngedoodle', 'juga', 'hihi', 'oh', 'ya', 'ini', 'pertama', 'kali', 'aku', 'pake', 'flip', 'good', 'night', 'all', 'rest', 'well']","['hari', 'ini', 'aku', 'tidak', 'banyak', 'belajar', 'hanya', 'daring', 'terus', 'ngedesign', 'sebentar', 'sempat', 'ngedoodle', 'juga', 'hihi', 'oh', 'iya', 'ini', 'pertama', 'kali', 'aku', 'pakai', 'flip', 'bagus', 'night', 'all', 'rest', 'well']","['ngedesign', 'sebentar', 'ngedoodle', 'hihi', 'oh', 'kali', 'pakai', 'flip', 'bagus', 'night', 'all', 'rest', 'well']","['ngedesign', 'sebentar', 'ngedoodle', 'hihi', 'oh', 'kali', 'pakai', 'flip', 'bagus', 'night', 'all', 'rest', 'well']",1
bu tolong dong ini kampus berdirinya di lahan sukoharjo soalnya sampe jam masih gaada tandatanda untuk bubar entah ada ijin ato enggak tapi kan ini di tengah pandemi kuliah aja masih daring kok kegiatan macem gini masih bisa dilakukan luring,"['bu', 'tolong', 'dong', 'ini', 'kampus', 'berdirinya', 'di', 'lahan', 'sukoharjo', 'soalnya', 'sampe', 'jam', 'masih', 'gaada', 'tandatanda', 'untuk', 'bubar', 'entah', 'ada', 'ijin', 'ato', 'enggak', 'tapi', 'kan', 'ini', 'di', 'tengah', 'pandemi', 'kuliah', 'aja', 'masih', 'daring', 'kok', 'kegiatan', 'macem', 'gini', 'masih', 'bisa', 'dilakukan', 'luring']","['bu', 'tolong', 'dong', 'ini', 'kampus', 'berdirinya', 'di', 'lahan', 'sukoharjo', 'soalnya', 'sampai', 'jam', 'masih', 'tidak ada uang', 'tandatanda', 'untuk', 'bubar', 'entah', 'ada', 'ijin', 'atau', 'tidak', 'tapi', 'kan', 'ini', 'di', 'tengah', 'pandemi', 'kuliah', 'saja', 'masih', 'daring', 'kok', 'kegiatan', 'macam', 'begini', 'masih', 'bisa', 'dilakukan', 'luring']","['bu', 'tolong', 'kampus', 'berdirinya', 'lahan', 'sukoharjo', 'jam', 'tidak ada uang', 'tandatanda', 'bubar', 'ijin', 'pandemi', 'kegiatan', 'luring']","['bu', 'tolong', 'kampus', 'diri', 'lahan', 'sukoharjo', 'jam', 'tidak ada uang', 'tandatanda', 'bubar', 'ijin', 'pandemi', 'giat', 'luring']",-1
seneng banget pas denger masuk sekolah kenaikan kelas buku pelajaran satu taun daring kecampur semua soalnyaa,"['seneng', 'banget', 'pas', 'denger', 'masuk', 'sekolah', 'kenaikan', 'kelas', 'buku', 'pelajaran', 'satu', 'taun', 'daring', 'kecampur', 'semua', 'soalnyaa']","['senang', 'sekali', 'pas', 'dengar', 'masuk', 'sekolah', 'kenaikan', 'kelas', 'buku', 'pelajaran', 'satu', 'tahun', 'daring', 'kecampur', 'semua', 'soalnyaa']","['senang', 'pas', 'dengar', 'masuk', 'kenaikan', 'kelas', 'buku', 'pelajaran', 'kecampur', 'soalnyaa']","['senang', 'pas', 'dengar', 'masuk', 'naik', 'kelas', 'buku', 'ajar', 'campur', 'soalnyaa']",1
smk guys kalian yang ngambis belajar dan duduk terus tolong jangan kelamaan duduk ya usahain jgn smpe jam lebih aku selama daring duduk jam skrg kena wasir aka ambeien stay healthy ya,"['smk', 'guys', 'kalian', 'yang', 'ngambis', 'belajar', 'dan', 'duduk', 'terus', 'tolong', 'jangan', 'kelamaan', 'duduk', 'ya', 'usahain', 'jgn', 'smpe', 'jam', 'lebih', 'aku', 'selama', 'daring', 'duduk', 'jam', 'skrg', 'kena', 'wasir', 'aka', 'ambeien', 'stay', 'healthy', 'ya']","['smk', 'teman teman', 'kalian', 'yang', 'ngambis', 'belajar', 'dan', 'duduk', 'terus', 'tolong', 'jangan', 'kelamaan', 'duduk', 'iya', 'usahain', 'jangan', 'sampai', 'jam', 'lebih', 'aku', 'selama', 'daring', 'duduk', 'jam', 'sekarang', 'terkena', 'wasir', 'dikenal juga sebagai', 'ambeien', 'stay', 'healthy', 'iya']","['smk', 'teman teman', 'ngambis', 'duduk', 'tolong', 'duduk', 'usahain', 'jam', 'duduk', 'jam', 'terkena', 'wasir', 'dikenal juga sebagai', 'ambeien', 'stay', 'healthy']","['smk', 'teman teman', 'ngambis', 'duduk', 'tolong', 'duduk', 'usahain', 'jam', 'duduk', 'jam', 'kena', 'wasir', 'kenal juga bagai', 'ambeien', 'stay', 'healthy']",1
nanti kalau sudah sekolah tatap muka jangan lagi pakai pembelajaran daring jangan double keduanya kasihan guru sudah di sekolah masuk di rumah juga ngajar dan periksa tugastugas lagi repot dan capek,"['nanti', 'kalau', 'sudah', 'sekolah', 'tatap', 'muka', 'jangan', 'lagi', 'pakai', 'pembelajaran', 'daring', 'jangan', 'double', 'keduanya', 'kasihan', 'guru', 'sudah', 'di', 'sekolah', 'masuk', 'di', 'rumah', 'juga', 'ngajar', 'dan', 'periksa', 'tugastugas', 'lagi', 'repot', 'dan', 'capek']","['nanti', 'kalau', 'sudah', 'sekolah', 'tatap', 'muka', 'jangan', 'lagi', 'pakai', 'pembelajaran', 'daring', 'jangan', 'double', 'keduanya', 'kasihan', 'guru', 'sudah', 'di', 'sekolah', 'masuk', 'di', 'rumah', 'juga', 'mengajar', 'dan', 'periksa', 'tugas tugas', 'lagi', 'repot', 'dan', 'lelah']","['tatap', 'muka', 'pakai', 'pembelajaran', 'double', 'kasihan', 'guru', 'masuk', 'rumah', 'mengajar', 'periksa', 'tugas tugas', 'repot', 'lelah']","['tatap', 'muka', 'pakai', 'ajar', 'double', 'kasihan', 'guru', 'masuk', 'rumah', 'ajar', 'periksa', 'tugas tugas', 'repot', 'lelah']",-1
untuk amannya kami isi persetujuan pada kolom sekolah daring,"['untuk', 'amannya', 'kami', 'isi', 'persetujuan', 'pada', 'kolom', 'sekolah', 'daring']","['untuk', 'amannya', 'kami', 'isi', 'persetujuan', 'pada', 'kolom', 'sekolah', 'daring']","['amannya', 'isi', 'persetujuan', 'kolom']","['aman', 'isi', 'tuju', 'kolom']",1
kuliah daring pake zoom tp bole ganyalain kamera itu sesuatu banget alias bisa pusreng tott,"['kuliah', 'daring', 'pake', 'zoom', 'tp', 'bole', 'ganyalain', 'kamera', 'itu', 'sesuatu', 'banget', 'alias', 'bisa', 'pusreng', 'tott']","['kuliah', 'daring', 'pakai', 'zoom', 'tapi', 'boleh', 'ganyalain', 'kamera', 'itu', 'sesuatu', 'sekali', 'alias', 'bisa', 'pusreng', 'tott']","['pakai', 'zoom', 'ganyalain', 'kamera', 'alias', 'pusreng', 'tott']","['pakai', 'zoom', 'ganyalain', 'kamera', 'alias', 'pusreng', 'tott']",-1
study club psdm bem fh unair x alsa x ilsa x smhi x kps x myma mengulas kembali dan belajar bersama secara daring dengan mahasiswa fh unair yang berkompeten tentu akan membantu untuk mempersiapkan diri menghadapi uts semester genap kementerian psdm bem fh unair,"['study', 'club', 'psdm', 'bem', 'fh', 'unair', 'x', 'alsa', 'x', 'ilsa', 'x', 'smhi', 'x', 'kps', 'x', 'myma', 'mengulas', 'kembali', 'dan', 'belajar', 'bersama', 'secara', 'daring', 'dengan', 'mahasiswa', 'fh', 'unair', 'yang', 'berkompeten', 'tentu', 'akan', 'membantu', 'untuk', 'mempersiapkan', 'diri', 'menghadapi', 'uts', 'semester', 'genap', 'kementerian', 'psdm', 'bem', 'fh', 'unair']","['study', 'club', 'psdm', 'bem', 'fh', 'unair', 'x', 'alsa', 'x', 'ilsa', 'x', 'smhi', 'x', 'kps', 'x', 'myma', 'mengulas', 'kembali', 'dan', 'belajar', 'bersama', 'secara', 'daring', 'dengan', 'mahasiswa', 'fh', 'unair', 'yang', 'berkompeten', 'tentu', 'akan', 'membantu', 'untuk', 'mempersiapkan', 'diri', 'menghadapi', 'uts', 'semester', 'genap', 'kementerian', 'psdm', 'bem', 'fh', 'unair']","['study', 'club', 'psdm', 'bem', 'fh', 'unair', 'x', 'alsa', 'x', 'ilsa', 'x', 'smhi', 'x', 'kps', 'x', 'myma', 'mengulas', 'mahasiswa', 'fh', 'unair', 'berkompeten', 'membantu', 'menghadapi', 'uts', 'semester', 'genap', 'kementerian', 'psdm', 'bem', 'fh', 'unair']","['study', 'club', 'psdm', 'bem', 'fh', 'unair', 'x', 'alsa', 'x', 'ilsa', 'x', 'smhi', 'x', 'kps', 'x', 'myma', 'ulas', 'mahasiswa', 'fh', 'unair', 'kompeten', 'bantu', 'hadap', 'uts', 'semester', 'genap', 'menteri', 'psdm', 'bem', 'fh', 'unair']",1
sekolah offline gurusekarang keluarkan catatan kalian saat pembelajaran daring me,"['sekolah', 'offline', 'gurusekarang', 'keluarkan', 'catatan', 'kalian', 'saat', 'pembelajaran', 'daring', 'me']","['sekolah', 'offline', 'gurusekarang', 'keluarkan', 'catatan', 'kalian', 'saat', 'pembelajaran', 'daring', 'me']","['offline', 'gurusekarang', 'keluarkan', 'catatan', 'pembelajaran', 'me']","['offline', 'gurusekarang', 'keluar', 'catat', 'ajar', 'me']",-1
kenapa ngga berhentiberhenti sih be deluxe edition lucky draw muncul pas akhir bulan lagi kuliah daring padahal be essential aja belum nyampe tabungan makin menipis ya bun,"['kenapa', 'ngga', 'berhentiberhenti', 'sih', 'be', 'deluxe', 'edition', 'lucky', 'draw', 'muncul', 'pas', 'akhir', 'bulan', 'lagi', 'kuliah', 'daring', 'padahal', 'be', 'essential', 'aja', 'belum', 'nyampe', 'tabungan', 'makin', 'menipis', 'ya', 'bun']","['kenapa', 'tidak', 'berhentiberhenti', 'sih', 'be', 'deluxe', 'edition', 'lucky', 'draw', 'muncul', 'pas', 'akhir', 'bulan', 'lagi', 'kuliah', 'daring', 'padahal', 'be', 'essential', 'saja', 'belum', 'nyampe', 'tabungan', 'makin', 'menipis', 'iya', 'bun']","['berhentiberhenti', 'sih', 'be', 'deluxe', 'edition', 'lucky', 'draw', 'muncul', 'pas', 'be', 'essential', 'nyampe', 'tabungan', 'menipis', 'bun']","['berhentiberhenti', 'sih', 'be', 'deluxe', 'edition', 'lucky', 'draw', 'muncul', 'pas', 'be', 'essential', 'nyampe', 'tabung', 'tip', 'bun']",1
