Cleaning,Tokenizing,Normalization,Stopword_Removal,Stemming,Sentimen
kemana aja nih bund pasti sibuk nemenin anak sekolah daring ya,"['kemana', 'aja', 'nih', 'bund', 'pasti', 'sibuk', 'nemenin', 'anak', 'sekolah', 'daring', 'ya']","['kemana', 'saja', 'ini', 'bund', 'pasti', 'sibuk', 'menemani', 'anak', 'sekolah', 'daring', 'iya']","['kemana', 'bund', 'sibuk', 'menemani', 'anak']","['mana', 'bund', 'sibuk', 'tani', 'anak']",1
udh terlanjur nyaman kuliah daring jd kalo disuruh ke kampus rasanya kek mager bgt wkw,"['udh', 'terlanjur', 'nyaman', 'kuliah', 'daring', 'jd', 'kalo', 'disuruh', 'ke', 'kampus', 'rasanya', 'kek', 'mager', 'bgt', 'wkw']","['sudah', 'terlanjur', 'nyaman', 'kuliah', 'daring', 'jadi', 'kalau', 'disuruh', 'ke', 'kampus', 'rasanya', 'seperti', 'malas gerak', 'sekali', 'tertawa']","['terlanjur', 'nyaman', 'disuruh', 'kampus', 'malas gerak', 'tertawa']","['lanjur', 'nyaman', 'suruh', 'kampus', 'malas gerak', 'tertawa']",1
pak nadiem udah bilang kalo sekolah udah bisa tatap muka tapi doang kalo sekolah masih daring itu tanya sama pihak sekolah kenapa gua bilang gini males baca komen kalo udah tau ya udah kalo belom nih gua kasih tau,"['pak', 'nadiem', 'udah', 'bilang', 'kalo', 'sekolah', 'udah', 'bisa', 'tatap', 'muka', 'tapi', 'doang', 'kalo', 'sekolah', 'masih', 'daring', 'itu', 'tanya', 'sama', 'pihak', 'sekolah', 'kenapa', 'gua', 'bilang', 'gini', 'males', 'baca', 'komen', 'kalo', 'udah', 'tau', 'ya', 'udah', 'kalo', 'belom', 'nih', 'gua', 'kasih', 'tau']","['pak', 'nadiem', 'sudah', 'bilang', 'kalau', 'sekolah', 'sudah', 'bisa', 'tatap', 'muka', 'tapi', 'saja', 'kalau', 'sekolah', 'masih', 'daring', 'itu', 'tanya', 'sama', 'pihak', 'sekolah', 'kenapa', 'saya', 'bilang', 'begini', 'malas', 'baca', 'komen', 'kalau', 'sudah', 'tahu', 'iya', 'sudah', 'kalau', 'belum', 'ini', 'saya', 'kasih', 'tahu']","['nadiem', 'bilang', 'tatap', 'muka', 'bilang', 'malas', 'baca', 'komen', 'kasih']","['nadiem', 'bilang', 'tatap', 'muka', 'bilang', 'malas', 'baca', 'komen', 'kasih']",-1
kelas daring buat aku gaterlalu paham pelajaran dan buku dari sekolah terbatas aku juga tidak les jika rejeki ku aku akan memanfaatkan buku tersebut sebaikbaiknya wish me luck sekali lagi terimakasih kak,"['kelas', 'daring', 'buat', 'aku', 'gaterlalu', 'paham', 'pelajaran', 'dan', 'buku', 'dari', 'sekolah', 'terbatas', 'aku', 'juga', 'tidak', 'les', 'jika', 'rejeki', 'ku', 'aku', 'akan', 'memanfaatkan', 'buku', 'tersebut', 'sebaikbaiknya', 'wish', 'me', 'luck', 'sekali', 'lagi', 'terimakasih', 'kak']","['kelas', 'daring', 'buat', 'aku', 'gaterlalu', 'paham', 'pelajaran', 'dan', 'buku', 'dari', 'sekolah', 'terbatas', 'aku', 'juga', 'tidak', 'les', 'jika', 'rezeki', 'ku', 'aku', 'akan', 'memanfaatkan', 'buku', 'tersebut', 'sebaikbaiknya', 'wish', 'me', 'luck', 'sekali', 'lagi', 'terima kasih', 'kak']","['kelas', 'gaterlalu', 'paham', 'pelajaran', 'buku', 'terbatas', 'les', 'rezeki', 'ku', 'memanfaatkan', 'buku', 'sebaikbaiknya', 'wish', 'me', 'luck', 'terima kasih', 'kak']","['kelas', 'gaterlalu', 'paham', 'ajar', 'buku', 'batas', 'les', 'rezeki', 'ku', 'manfaat', 'buku', 'sebaikbaiknya', 'wish', 'me', 'luck', 'terima kasih', 'kak']",1
itu bb ada kuliah daring bulan september ya otomatis kita daring juga dong,"['itu', 'bb', 'ada', 'kuliah', 'daring', 'bulan', 'september', 'ya', 'otomatis', 'kita', 'daring', 'juga', 'dong']","['itu', 'bb', 'ada', 'kuliah', 'daring', 'bulan', 'september', 'iya', 'otomatis', 'kita', 'daring', 'juga', 'dong']","['bb', 'september', 'otomatis']","['bb', 'september', 'otomatis']",1
kementerian pendayagunaan aparatur negara dan reformasi birokrasi pan rb resmi membuka pendaftaran sekolah kedinasan pendaftaran sekolah kedinasan akan berlangsung mulai april secara daring atau online melalui situs selamat mencoba,"['kementerian', 'pendayagunaan', 'aparatur', 'negara', 'dan', 'reformasi', 'birokrasi', 'pan', 'rb', 'resmi', 'membuka', 'pendaftaran', 'sekolah', 'kedinasan', 'pendaftaran', 'sekolah', 'kedinasan', 'akan', 'berlangsung', 'mulai', 'april', 'secara', 'daring', 'atau', 'online', 'melalui', 'situs', 'selamat', 'mencoba']","['kementerian', 'pendayagunaan', 'aparatur', 'negara', 'dan', 'reformasi', 'birokrasi', 'pan', 'rb', 'resmi', 'membuka', 'pendaftaran', 'sekolah', 'kedinasan', 'pendaftaran', 'sekolah', 'kedinasan', 'akan', 'berlangsung', 'mulai', 'april', 'secara', 'daring', 'atau', 'online', 'melalui', 'situs', 'selamat', 'mencoba']","['kementerian', 'pendayagunaan', 'aparatur', 'negara', 'reformasi', 'birokrasi', 'pan', 'rb', 'resmi', 'membuka', 'pendaftaran', 'kedinasan', 'pendaftaran', 'kedinasan', 'april', 'online', 'situs', 'selamat', 'mencoba']","['menteri', 'pendayagunaan', 'aparatur', 'negara', 'reformasi', 'birokrasi', 'pan', 'rb', 'resmi', 'buka', 'daftar', 'dinas', 'daftar', 'dinas', 'april', 'online', 'situs', 'selamat', 'coba']",1
ajg apaan dah ada jokes tukul menghilang karena terlalu lama kembali ke laptop skrg laptopnya rusak dipake kuliah daring mulu tp lucu juga si,"['ajg', 'apaan', 'dah', 'ada', 'jokes', 'tukul', 'menghilang', 'karena', 'terlalu', 'lama', 'kembali', 'ke', 'laptop', 'skrg', 'laptopnya', 'rusak', 'dipake', 'kuliah', 'daring', 'mulu', 'tp', 'lucu', 'juga', 'si']","['persetan', 'apa', 'deh', 'ada', 'jokes', 'tukul', 'menghilang', 'karena', 'terlalu', 'lama', 'kembali', 'ke', 'laptop', 'sekarang', 'laptopnya', 'rusak', 'dipake', 'kuliah', 'daring', 'melulu', 'tapi', 'lucu', 'juga', 'si']","['persetan', 'deh', 'jokes', 'tukul', 'menghilang', 'laptop', 'laptopnya', 'rusak', 'dipake', 'melulu', 'lucu', 'si']","['persetan', 'deh', 'jokes', 'tukul', 'hilang', 'laptop', 'laptop', 'rusak', 'dipake', 'melulu', 'lucu', 'si']",1
positifnya kuliah daring dosen amp mahasiswa akan samasama belajar memanfaatkan amp menggunakan teknologi agar kulah daring berjalan maksimal tanpa kendala,"['positifnya', 'kuliah', 'daring', 'dosen', 'amp', 'mahasiswa', 'akan', 'samasama', 'belajar', 'memanfaatkan', 'amp', 'menggunakan', 'teknologi', 'agar', 'kulah', 'daring', 'berjalan', 'maksimal', 'tanpa', 'kendala']","['positifnya', 'kuliah', 'daring', 'dosen', 'dan', 'mahasiswa', 'akan', 'samasama', 'belajar', 'memanfaatkan', 'dan', 'menggunakan', 'teknologi', 'agar', 'kulah', 'daring', 'berjalan', 'maksimal', 'tanpa', 'kendala']","['positifnya', 'dosen', 'mahasiswa', 'samasama', 'memanfaatkan', 'teknologi', 'kulah', 'berjalan', 'maksimal', 'kendala']","['positif', 'dosen', 'mahasiswa', 'samasama', 'manfaat', 'teknologi', 'kulah', 'jalan', 'maksimal', 'kendala']",1
kuliah daring ngabisin banyak duit bukannya tambah pintar malah tambah goblok,"['kuliah', 'daring', 'ngabisin', 'banyak', 'duit', 'bukannya', 'tambah', 'pintar', 'malah', 'tambah', 'goblok']","['kuliah', 'daring', 'menghabiskan', 'banyak', 'uang', 'bukannya', 'tambah', 'pintar', 'bahkan', 'tambah', 'bodoh']","['menghabiskan', 'uang', 'pintar', 'bodoh']","['habis', 'uang', 'pintar', 'bodoh']",-1
nderrrr aku mau ketemu temen temen baru guru guru baru sekolah baru iya daring emang enak tapi kan memories cant be bought,"['nderrrr', 'aku', 'mau', 'ketemu', 'temen', 'temen', 'baru', 'guru', 'guru', 'baru', 'sekolah', 'baru', 'iya', 'daring', 'emang', 'enak', 'tapi', 'kan', 'memories', 'cant', 'be', 'bought']","['nderrrr', 'aku', 'mau', 'ketemu', 'teman', 'teman', 'baru', 'guru', 'guru', 'baru', 'sekolah', 'baru', 'iya', 'daring', 'memang', 'enak', 'tapi', 'kan', 'memories', 'cant', 'be', 'bought']","['nderrrr', 'ketemu', 'teman', 'teman', 'guru', 'guru', 'enak', 'memories', 'cant', 'be', 'bought']","['nderrrr', 'ketemu', 'teman', 'teman', 'guru', 'guru', 'enak', 'memories', 'cant', 'be', 'bought']",1
mohon dukungan untuk membantu menyebarkan kuesioner daring pengambilan data tesis saya terkait parkandride dan mrt saat ini saya sebagai pegawai tugas belajar magister transportasi terima kasih,"['mohon', 'dukungan', 'untuk', 'membantu', 'menyebarkan', 'kuesioner', 'daring', 'pengambilan', 'data', 'tesis', 'saya', 'terkait', 'parkandride', 'dan', 'mrt', 'saat', 'ini', 'saya', 'sebagai', 'pegawai', 'tugas', 'belajar', 'magister', 'transportasi', 'terima', 'kasih']","['mohon', 'dukungan', 'untuk', 'membantu', 'menyebarkan', 'kuesioner', 'daring', 'pengambilan', 'data', 'tesis', 'saya', 'terkait', 'parkandride', 'dan', 'mrt', 'saat', 'ini', 'saya', 'sebagai', 'pegawai', 'tugas', 'belajar', 'magister', 'transportasi', 'terima', 'kasih']","['mohon', 'dukungan', 'membantu', 'menyebarkan', 'kuesioner', 'pengambilan', 'data', 'tesis', 'terkait', 'parkandride', 'mrt', 'pegawai', 'tugas', 'magister', 'transportasi', 'terima', 'kasih']","['mohon', 'dukung', 'bantu', 'sebar', 'kuesioner', 'ambil', 'data', 'tesis', 'kait', 'parkandride', 'mrt', 'pegawai', 'tugas', 'magister', 'transportasi', 'terima', 'kasih']",1
anak tdi belajar manual krn gak ada kuota buat daring foto ini diambil bbrp hari yg lalu,"['anak', 'tdi', 'belajar', 'manual', 'krn', 'gak', 'ada', 'kuota', 'buat', 'daring', 'foto', 'ini', 'diambil', 'bbrp', 'hari', 'yg', 'lalu']","['anak', 'tadi', 'belajar', 'manual', 'karena', 'tidak', 'ada', 'kuota', 'buat', 'daring', 'foto', 'ini', 'diambil', 'beberapa', 'hari', 'yang', 'lalu']","['anak', 'manual', 'kuota', 'foto', 'diambil']","['anak', 'manual', 'kuota', 'foto', 'ambil']",-1
id ini gangguan tolong segera di atasi kasihan anak sekolah mau daring terganggu,"['id', 'ini', 'gangguan', 'tolong', 'segera', 'di', 'atasi', 'kasihan', 'anak', 'sekolah', 'mau', 'daring', 'terganggu']","['id', 'ini', 'gangguan', 'tolong', 'segera', 'di', 'atasi', 'kasihan', 'anak', 'sekolah', 'mau', 'daring', 'terganggu']","['id', 'gangguan', 'tolong', 'atasi', 'kasihan', 'anak', 'terganggu']","['id', 'ganggu', 'tolong', 'atas', 'kasihan', 'anak', 'ganggu']",1
waah semangat kaa aku juga daring kuliah ini bentar lagi,"['waah', 'semangat', 'kaa', 'aku', 'juga', 'daring', 'kuliah', 'ini', 'bentar', 'lagi']","['waah', 'semangat', 'kaa', 'aku', 'juga', 'daring', 'kuliah', 'ini', 'sebentar', 'lagi']","['waah', 'semangat', 'kaa', 'sebentar']","['waah', 'semangat', 'kaa', 'sebentar']",1
lah kok gitu karena daring apa gimana tapi ini gua bener ga ngapa in belajar ga kerja ga cuman tidur main hape rebahan makan dan mandi,"['lah', 'kok', 'gitu', 'karena', 'daring', 'apa', 'gimana', 'tapi', 'ini', 'gua', 'bener', 'ga', 'ngapa', 'in', 'belajar', 'ga', 'kerja', 'ga', 'cuman', 'tidur', 'main', 'hape', 'rebahan', 'makan', 'dan', 'mandi']","['lah', 'kok', 'begitu', 'karena', 'daring', 'apa', 'bagaimana', 'tapi', 'ini', 'saya', 'benar', 'tidak', 'ngapa', 'in', 'belajar', 'tidak', 'kerja', 'tidak', 'hanya', 'tidur', 'main', 'handphone', 'tiduran', 'makan', 'dan', 'mandi']","['ngapa', 'in', 'kerja', 'tidur', 'main', 'handphone', 'tiduran', 'makan', 'mandi']","['ngapa', 'in', 'kerja', 'tidur', 'main', 'handphone', 'tidur', 'makan', 'mandi']",1
warna water blue kayanya bagus water grey trend nya udah lewat ah kalo dapet gw sumbangin ke kerabatkasian anaknya pada rebutan pake hp buat sekolah daring,"['warna', 'water', 'blue', 'kayanya', 'bagus', 'water', 'grey', 'trend', 'nya', 'udah', 'lewat', 'ah', 'kalo', 'dapet', 'gw', 'sumbangin', 'ke', 'kerabatkasian', 'anaknya', 'pada', 'rebutan', 'pake', 'hp', 'buat', 'sekolah', 'daring']","['warna', 'water', 'blue', 'kayaknya', 'bagus', 'water', 'grey', 'trend', 'nya', 'sudah', 'lewat', 'ah', 'kalau', 'dapat', 'saya', 'sumbangkan', 'ke', 'kerabatkasian', 'anaknya', 'pada', 'rebutan', 'pakai', 'hp', 'buat', 'sekolah', 'daring']","['warna', 'water', 'blue', 'kayaknya', 'bagus', 'water', 'grey', 'trend', 'nya', 'ah', 'sumbangkan', 'kerabatkasian', 'anaknya', 'rebutan', 'pakai', 'hp']","['warna', 'water', 'blue', 'kayak', 'bagus', 'water', 'grey', 'trend', 'nya', 'ah', 'sumbang', 'kerabatkasian', 'anak', 'rebut', 'pakai', 'hp']",-1
bismillah terima kasih utk dan karena tlh mengadakan giveaway ini alasan saya pengen bgt terpilih utk bisa menang karena saya ingin mempergunakan smartphone itu untuk kegiatan belajar daring saya di sekolah saya rasa saya sangat memerlukan,"['bismillah', 'terima', 'kasih', 'utk', 'dan', 'karena', 'tlh', 'mengadakan', 'giveaway', 'ini', 'alasan', 'saya', 'pengen', 'bgt', 'terpilih', 'utk', 'bisa', 'menang', 'karena', 'saya', 'ingin', 'mempergunakan', 'smartphone', 'itu', 'untuk', 'kegiatan', 'belajar', 'daring', 'saya', 'di', 'sekolah', 'saya', 'rasa', 'saya', 'sangat', 'memerlukan']","['bismillah', 'terima', 'kasih', 'untuk', 'dan', 'karena', 'tlh', 'mengadakan', 'giveaway', 'ini', 'alasan', 'saya', 'ingin', 'sekali', 'terpilih', 'untuk', 'bisa', 'menang', 'karena', 'saya', 'ingin', 'mempergunakan', 'smartphone', 'itu', 'untuk', 'kegiatan', 'belajar', 'daring', 'saya', 'di', 'sekolah', 'saya', 'rasa', 'saya', 'sangat', 'memerlukan']","['bismillah', 'terima', 'kasih', 'tlh', 'mengadakan', 'giveaway', 'alasan', 'terpilih', 'menang', 'smartphone', 'kegiatan']","['bismillah', 'terima', 'kasih', 'tlh', 'ada', 'giveaway', 'alas', 'pilih', 'menang', 'smartphone', 'giat']",1
semenjak pandemi dan belajarnya daring gue selalu nyaranin ut ke orang yang nanya kuliahan ke gue ptn bayaran jauh lebih murah samasama daring apalagi pengalaman ut untuk kuliah daring udah nggak terbantahkan,"['semenjak', 'pandemi', 'dan', 'belajarnya', 'daring', 'gue', 'selalu', 'nyaranin', 'ut', 'ke', 'orang', 'yang', 'nanya', 'kuliahan', 'ke', 'gue', 'ptn', 'bayaran', 'jauh', 'lebih', 'murah', 'samasama', 'daring', 'apalagi', 'pengalaman', 'ut', 'untuk', 'kuliah', 'daring', 'udah', 'nggak', 'terbantahkan']","['semenjak', 'pandemi', 'dan', 'belajarnya', 'daring', 'saya', 'selalu', 'nyaranin', 'ut', 'ke', 'orang', 'yang', 'bertanya', 'kuliahan', 'ke', 'saya', 'ptn', 'bayaran', 'jauh', 'lebih', 'murah', 'samasama', 'daring', 'apalagi', 'pengalaman', 'ut', 'untuk', 'kuliah', 'daring', 'sudah', 'tidak', 'terbantahkan']","['semenjak', 'pandemi', 'belajarnya', 'nyaranin', 'ut', 'orang', 'kuliahan', 'ptn', 'bayaran', 'murah', 'samasama', 'pengalaman', 'ut', 'terbantahkan']","['semenjak', 'pandemi', 'ajar', 'nyaranin', 'ut', 'orang', 'kuliah', 'ptn', 'bayar', 'murah', 'samasama', 'alam', 'ut', 'bantah']",1
apanya yg mau di razia sih kan ini mah udah privasi lah mau hpnya isi apa kek yaa serah yg punya yg penting tugas udah di selesein kecuali hpnya emang dikasih dari sekolah dan emang untuk kegiatan daring jadi jan dipake macem macem,"['apanya', 'yg', 'mau', 'di', 'razia', 'sih', 'kan', 'ini', 'mah', 'udah', 'privasi', 'lah', 'mau', 'hpnya', 'isi', 'apa', 'kek', 'yaa', 'serah', 'yg', 'punya', 'yg', 'penting', 'tugas', 'udah', 'di', 'selesein', 'kecuali', 'hpnya', 'emang', 'dikasih', 'dari', 'sekolah', 'dan', 'emang', 'untuk', 'kegiatan', 'daring', 'jadi', 'jan', 'dipake', 'macem', 'macem']","['apanya', 'yang', 'mau', 'di', 'razia', 'sih', 'kan', 'ini', 'sih', 'sudah', 'privasi', 'lah', 'mau', 'hpnya', 'isi', 'apa', 'seperti', 'iya', 'serah', 'yang', 'punya', 'yang', 'penting', 'tugas', 'sudah', 'di', 'selesein', 'kecuali', 'hpnya', 'memang', 'dikasih', 'dari', 'sekolah', 'dan', 'memang', 'untuk', 'kegiatan', 'daring', 'jadi', 'jan', 'dipake', 'macam', 'macam']","['apanya', 'razia', 'sih', 'sih', 'privasi', 'hpnya', 'isi', 'serah', 'tugas', 'selesein', 'kecuali', 'hpnya', 'dikasih', 'kegiatan', 'jan', 'dipake']","['apa', 'razia', 'sih', 'sih', 'privasi', 'hpnya', 'isi', 'serah', 'tugas', 'selesein', 'kecuali', 'hpnya', 'kasih', 'giat', 'jan', 'dipake']",1
murid saya bukan hanya capek daring bun banyak yg tantrum ketika gadget nya dibatasi d rumah tdk mau belajar dan orangtuanya kalah dengan anak tugas harian pun sdh tidak pernah mengerjakan sementara sebentar lagi kenaikan kelas mau dapat nilai darimana,"['murid', 'saya', 'bukan', 'hanya', 'capek', 'daring', 'bun', 'banyak', 'yg', 'tantrum', 'ketika', 'gadget', 'nya', 'dibatasi', 'd', 'rumah', 'tdk', 'mau', 'belajar', 'dan', 'orangtuanya', 'kalah', 'dengan', 'anak', 'tugas', 'harian', 'pun', 'sdh', 'tidak', 'pernah', 'mengerjakan', 'sementara', 'sebentar', 'lagi', 'kenaikan', 'kelas', 'mau', 'dapat', 'nilai', 'darimana']","['murid', 'saya', 'bukan', 'hanya', 'lelah', 'daring', 'bun', 'banyak', 'yang', 'tantrum', 'ketika', 'gadget', 'nya', 'dibatasi', 'di', 'rumah', 'tidak', 'mau', 'belajar', 'dan', 'orangtuanya', 'kalah', 'dengan', 'anak', 'tugas', 'harian', 'juga', 'sudah', 'tidak', 'pernah', 'mengerjakan', 'sementara', 'sebentar', 'lagi', 'kenaikan', 'kelas', 'mau', 'dapat', 'nilai', 'darimana']","['murid', 'lelah', 'bun', 'tantrum', 'gadget', 'nya', 'dibatasi', 'rumah', 'orangtuanya', 'kalah', 'anak', 'tugas', 'harian', 'sebentar', 'kenaikan', 'kelas', 'nilai', 'darimana']","['murid', 'lelah', 'bun', 'tantrum', 'gadget', 'nya', 'batas', 'rumah', 'orangtuanya', 'kalah', 'anak', 'tugas', 'hari', 'sebentar', 'naik', 'kelas', 'nilai', 'darimana']",-1
iya sekarang abis belajar daring aja langsung tidur,"['iya', 'sekarang', 'abis', 'belajar', 'daring', 'aja', 'langsung', 'tidur']","['iya', 'sekarang', 'habis', 'belajar', 'daring', 'saja', 'langsung', 'tidur']","['habis', 'langsung', 'tidur']","['habis', 'langsung', 'tidur']",1
para siswa sudah semakin jenuh dengan sekolah daring dimana banyak di antara mereka selama ini mengalami kendala saat menjalani sekolah jarak jauh sehingga mengakibatkan target dari proses belajar mengajar kurang terpenuhi gus rojih,"['para', 'siswa', 'sudah', 'semakin', 'jenuh', 'dengan', 'sekolah', 'daring', 'dimana', 'banyak', 'di', 'antara', 'mereka', 'selama', 'ini', 'mengalami', 'kendala', 'saat', 'menjalani', 'sekolah', 'jarak', 'jauh', 'sehingga', 'mengakibatkan', 'target', 'dari', 'proses', 'belajar', 'mengajar', 'kurang', 'terpenuhi', 'gus', 'rojih']","['para', 'siswa', 'sudah', 'semakin', 'jenuh', 'dengan', 'sekolah', 'daring', 'dimana', 'banyak', 'di', 'antara', 'mereka', 'selama', 'ini', 'mengalami', 'kendala', 'saat', 'menjalani', 'sekolah', 'jarak', 'jauh', 'sehingga', 'mengakibatkan', 'target', 'dari', 'proses', 'belajar', 'mengajar', 'kurang', 'terpenuhi', 'gus', 'rojih']","['siswa', 'jenuh', 'dimana', 'mengalami', 'kendala', 'menjalani', 'jarak', 'mengakibatkan', 'target', 'proses', 'mengajar', 'terpenuhi', 'gus', 'rojih']","['siswa', 'jenuh', 'mana', 'alami', 'kendala', 'jalan', 'jarak', 'akibat', 'target', 'proses', 'ajar', 'penuh', 'gus', 'rojih']",-1
rek masa masa paling abot kuliah aku posisi ng kos hp ku rusak gaonok konco ng kos mene wayahe praktek daring tapi aku gaeruh info opo aku langsung moro ng omahe koncoku bedo jurusan sing eruh nggon servis tapi gaiso didandani maneh koncoku sing sakelas,"['rek', 'masa', 'masa', 'paling', 'abot', 'kuliah', 'aku', 'posisi', 'ng', 'kos', 'hp', 'ku', 'rusak', 'gaonok', 'konco', 'ng', 'kos', 'mene', 'wayahe', 'praktek', 'daring', 'tapi', 'aku', 'gaeruh', 'info', 'opo', 'aku', 'langsung', 'moro', 'ng', 'omahe', 'koncoku', 'bedo', 'jurusan', 'sing', 'eruh', 'nggon', 'servis', 'tapi', 'gaiso', 'didandani', 'maneh', 'koncoku', 'sing', 'sakelas']","['rek', 'masa', 'masa', 'paling', 'abot', 'kuliah', 'aku', 'posisi', 'ng', 'kost', 'hp', 'ku', 'rusak', 'gaonok', 'konco', 'ng', 'kost', 'mene', 'wayahe', 'praktek', 'daring', 'tapi', 'aku', 'gaeruh', 'informasi', 'apa', 'aku', 'langsung', 'moro', 'ng', 'omahe', 'koncoku', 'bedo', 'jurusan', 'sing', 'eruh', 'nggon', 'servis', 'tapi', 'gaiso', 'didandani', 'kamu', 'koncoku', 'sing', 'sakelas']","['rek', 'abot', 'posisi', 'ng', 'kost', 'hp', 'ku', 'rusak', 'gaonok', 'konco', 'ng', 'kost', 'mene', 'wayahe', 'praktek', 'gaeruh', 'informasi', 'langsung', 'moro', 'ng', 'omahe', 'koncoku', 'bedo', 'jurusan', 'sing', 'eruh', 'nggon', 'servis', 'gaiso', 'didandani', 'koncoku', 'sing', 'sakelas']","['rek', 'abot', 'posisi', 'ng', 'kost', 'hp', 'ku', 'rusak', 'gaonok', 'konco', 'ng', 'kost', 'mene', 'wayahe', 'praktek', 'gaeruh', 'informasi', 'langsung', 'moro', 'ng', 'omahe', 'konco', 'bedo', 'jurus', 'sing', 'eruh', 'nggon', 'servis', 'gaiso', 'dandan', 'konco', 'sing', 'sakelas']",-1
udh setaun kuliah daring yayaku baru bilang kasian liat anaknya ini sumpek kuliah daring sumpek tugaas teros hmm setaun banget gaktu baru kasian sm aku,"['udh', 'setaun', 'kuliah', 'daring', 'yayaku', 'baru', 'bilang', 'kasian', 'liat', 'anaknya', 'ini', 'sumpek', 'kuliah', 'daring', 'sumpek', 'tugaas', 'teros', 'hmm', 'setaun', 'banget', 'gaktu', 'baru', 'kasian', 'sm', 'aku']","['sudah', 'satu tahun', 'kuliah', 'daring', 'yayaku', 'baru', 'bilang', 'kasihan', 'lihat', 'anaknya', 'ini', 'sempit', 'kuliah', 'daring', 'sempit', 'tugaas', 'teros', 'hmm', 'satu tahun', 'sekali', 'gaktu', 'baru', 'kasihan', 'sama', 'aku']","['satu tahun', 'yayaku', 'bilang', 'kasihan', 'lihat', 'anaknya', 'sempit', 'sempit', 'tugaas', 'teros', 'hmm', 'satu tahun', 'gaktu', 'kasihan']","['satu tahun', 'yayaku', 'bilang', 'kasihan', 'lihat', 'anak', 'sempit', 'sempit', 'tugaas', 'ros', 'hmm', 'satu tahun', 'gaktu', 'kasihan']",-1
pagiii jangan lupa mandi sama sarapan para moots ku yg lagi daring kuliah dll semangat yaa have a nice day guys,"['pagiii', 'jangan', 'lupa', 'mandi', 'sama', 'sarapan', 'para', 'moots', 'ku', 'yg', 'lagi', 'daring', 'kuliah', 'dll', 'semangat', 'yaa', 'have', 'a', 'nice', 'day', 'guys']","['pagiii', 'jangan', 'lupa', 'mandi', 'sama', 'sarapan', 'para', 'moots', 'ku', 'yang', 'lagi', 'daring', 'kuliah', 'dan lain lain', 'semangat', 'iya', 'have', 'a', 'bagus', 'day', 'teman teman']","['pagiii', 'lupa', 'mandi', 'sarapan', 'moots', 'ku', 'dan lain lain', 'semangat', 'have', 'a', 'bagus', 'day', 'teman teman']","['pagiii', 'lupa', 'mandi', 'sarap', 'moots', 'ku', 'dan lain lain', 'semangat', 'have', 'a', 'bagus', 'day', 'teman teman']",1
minta pertimbangan gugus tugaspasti di blg jangan dulu tatap mukapadahalkan orang tua murid rata sudah mengharapkan untuk belajar tatap mukakarena daring tdk efektifapalagi yg rakyat kecil yg ga punya hpjangankan beli pulsahp aja ga punya,"['minta', 'pertimbangan', 'gugus', 'tugaspasti', 'di', 'blg', 'jangan', 'dulu', 'tatap', 'mukapadahalkan', 'orang', 'tua', 'murid', 'rata', 'sudah', 'mengharapkan', 'untuk', 'belajar', 'tatap', 'mukakarena', 'daring', 'tdk', 'efektifapalagi', 'yg', 'rakyat', 'kecil', 'yg', 'ga', 'punya', 'hpjangankan', 'beli', 'pulsahp', 'aja', 'ga', 'punya']","['minta', 'pertimbangan', 'gugus', 'tugaspasti', 'di', 'bilang', 'jangan', 'dulu', 'tatap', 'mukapadahalkan', 'orang', 'tua', 'murid', 'rata', 'sudah', 'mengharapkan', 'untuk', 'belajar', 'tatap', 'mukakarena', 'daring', 'tidak', 'efektifapalagi', 'yang', 'rakyat', 'kecil', 'yang', 'tidak', 'punya', 'hpjangankan', 'beli', 'pulsahp', 'saja', 'tidak', 'punya']","['pertimbangan', 'gugus', 'tugaspasti', 'bilang', 'tatap', 'mukapadahalkan', 'orang', 'tua', 'murid', 'mengharapkan', 'tatap', 'mukakarena', 'efektifapalagi', 'rakyat', 'hpjangankan', 'beli', 'pulsahp']","['timbang', 'gugus', 'tugaspasti', 'bilang', 'tatap', 'mukapadahalkan', 'orang', 'tua', 'murid', 'harap', 'tatap', 'mukakarena', 'efektifapalagi', 'rakyat', 'hpjangankan', 'beli', 'pulsahp']",-1
